Time,Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/all),Label (common/hard and soft),LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
10:32:08,0,0,0,0,0,0,0,0,1.0,1.0,271.7,70.3,59.2,66.1,65.2,60.4,57.9,47.7,46.8,46.4,1.3,0.1,1.1,0.4,698.3,5.5
10:32:09,0,0,0,0,0,0,0,0,1.0,1.0,271.8,70.2,59.2,66.0,65.2,60.4,57.9,47.7,46.8,46.4,1.3,0.1,1.0,0.4,698.7,4.9
10:32:10,0,0,0,0,0,0,0,0,1.0,1.0,271.7,70.2,59.2,66.0,65.2,60.4,58.0,47.7,46.8,46.4,1.3,0.1,1.0,0.4,698.8,4.9
10:32:11,0,0,0,0,0,0,0,0,1.0,1.0,271.7,70.2,59.2,66.1,65.2,60.5,58.0,47.7,46.8,46.4,1.3,0.1,1.1,0.5,698.8,4.6
10:32:12,0,0,0,0,0,0,0,0,1.0,1.0,271.8,70.3,59.3,66.0,65.2,60.4,58.0,47.7,46.8,46.4,1.2,0.1,1.0,0.6,699.0,5.9
10:32:13,0,0,0,0,0,0,0,0,1.0,1.0,271.8,70.2,59.2,66.0,65.2,60.4,58.0,47.7,46.8,46.4,1.2,0.1,1.0,0.6,699.2,5.5
10:32:14,0,0,0,0,0,0,0,0,1.0,1.0,271.8,70.2,59.2,66.0,65.2,60.5,58.0,47.7,46.8,46.4,1.2,0.1,1.1,0.7,699.1,4.9
10:32:15,0,0,0,0,0,0,0,0,1.0,1.0,271.9,70.3,59.3,66.1,65.2,60.4,58.0,47.7,46.9,46.4,1.2,0.1,1.1,0.7,699.2,5.5
10:32:16,0,0,0,0,0,0,0,0,1.0,1.0,271.9,70.3,59.3,66.0,65.2,60.4,58.0,47.7,46.8,46.5,1.2,0.1,1.2,0.8,699.3,4.9
10:32:17,0,0,0,0,0,0,0,0,1.0,1.0,271.9,70.2,59.3,66.1,65.2,60.5,58.1,47.7,46.8,46.4,1.2,0.1,1.3,0.8,699.3,5.3
10:32:18,0,0,0,0,0,0,0,0,1.0,1.0,271.9,70.3,59.3,66.1,65.2,60.5,58.1,47.7,46.9,46.5,1.2,0.1,1.3,0.8,699.3,5.5
10:32:19,0,0,0,0,0,0,0,0,1.0,1.0,272.0,70.3,59.3,66.0,65.2,60.4,58.1,47.7,46.8,46.4,1.2,0.1,1.3,0.8,699.3,4.9
10:32:20,0,0,0,0,0,0,0,0,1.0,1.0,271.9,70.3,59.3,66.0,65.2,60.5,58.1,47.7,46.8,46.4,1.2,0.1,1.2,0.8,699.7,5.5
10:32:21,0,0,0,0,0,0,0,0,1.0,1.0,272.0,70.3,59.3,66.1,65.2,60.5,58.1,47.7,46.9,46.5,1.2,0.1,1.1,0.9,699.8,4.9
10:32:22,0,0,0,0,0,0,0,0,1.0,1.0,272.0,70.3,59.3,66.0,65.2,60.5,58.1,47.7,46.8,46.5,1.2,0.1,1.2,0.9,699.8,5.5
10:32:23,0,0,0,0,0,0,0,0,1.0,1.0,272.0,70.3,59.3,66.1,65.2,60.5,58.1,47.7,46.8,46.5,1.2,0.1,1.1,1.0,700.0,4.9
10:32:24,0,0,0,0,0,0,0,0,1.0,1.0,272.0,70.3,59.3,66.1,65.3,60.5,58.1,47.7,46.9,46.4,1.2,0.1,1.0,1.0,700.1,5.5
10:32:25,0,0,0,0,0,0,0,0,1.0,1.0,272.0,70.3,59.3,66.1,65.3,60.5,58.1,47.7,46.8,46.5,1.2,0.1,1.1,1.0,700.1,4.9
10:32:26,0,0,0,0,0,0,0,0,1.0,1.0,272.1,70.4,59.4,66.1,65.3,60.6,58.1,47.7,46.8,46.5,1.2,0.1,1.1,1.2,700.4,5.5
10:32:27,0,0,0,0,0,0,0,0,1.0,1.0,272.1,70.4,59.4,66.1,65.3,60.5,58.2,47.7,46.9,46.5,1.2,0.1,1.2,1.1,699.3,5.9
10:32:28,0,0,0,0,0,0,0,0,1.0,1.0,272.1,70.3,59.3,66.1,65.3,60.5,58.2,47.7,46.8,46.5,1.2,0.1,1.1,1.0,698.5,4.5
10:32:29,0,0,0,0,0,0,0,0,1.0,1.0,272.1,70.3,59.4,66.1,65.3,60.6,58.2,47.7,46.9,46.5,1.2,0.1,1.1,0.9,697.9,5.9
10:32:30,0,0,0,0,0,0,0,0,1.0,1.0,272.1,70.4,59.4,66.1,65.3,60.5,58.2,47.7,46.9,46.5,1.2,0.1,1.1,0.9,698.0,4.6
10:32:31,0,0,0,0,0,0,0,0,1.0,1.0,272.2,70.4,59.4,66.1,65.3,60.5,58.2,47.7,46.9,46.5,1.2,0.1,1.2,0.9,697.9,5.9
10:32:32,0,0,0,0,0,0,0,0,1.0,1.0,272.2,70.4,59.4,66.1,65.3,60.5,58.2,47.7,46.9,46.5,1.2,0.1,1.2,0.9,697.7,5.3
10:32:33,0,0,0,0,0,0,0,0,1.0,1.0,272.2,70.3,59.4,66.1,65.3,60.6,58.2,47.7,46.8,46.5,1.2,0.1,1.1,0.9,697.7,4.6
10:32:34,0,0,0,0,0,0,0,0,1.0,1.0,272.2,70.4,59.4,66.2,65.3,60.6,58.3,47.7,46.9,46.5,1.2,0.1,1.2,0.9,697.8,4.6
10:32:35,0,0,0,0,0,0,0,0,1.0,1.0,272.3,70.4,59.4,66.1,65.3,60.5,58.3,47.7,46.8,46.5,1.2,0.1,1.1,0.9,697.8,5.9
10:32:36,0,0,0,0,0,0,0,0,1.0,1.0,272.3,70.4,59.4,66.1,65.3,60.6,58.3,47.7,46.9,46.5,1.2,0.1,1.1,0.9,698.2,4.6
10:32:37,0,0,0,0,0,0,0,0,1.0,1.0,272.3,70.4,59.5,66.1,65.3,60.5,58.3,47.8,46.9,46.5,1.2,0.1,1.1,0.8,698.2,5.5
10:32:38,0,0,0,0,0,0,0,0,1.0,1.0,272.2,70.4,59.4,66.1,65.3,60.6,58.3,47.7,46.9,46.5,1.2,0.1,1.1,0.9,698.3,5.5
10:32:39,0,0,0,0,0,0,0,0,1.0,1.0,272.3,70.4,59.4,66.1,65.4,60.6,58.3,47.7,46.8,46.5,1.2,0.1,1.1,0.9,698.6,4.9
10:32:40,0,0,0,0,0,0,0,0,1.0,1.0,272.4,70.4,59.5,66.2,65.4,60.6,58.3,47.8,46.9,46.5,1.2,0.1,1.1,1.0,698.6,5.5
10:32:41,0,0,0,0,0,0,0,0,1.0,1.0,272.4,70.5,59.5,66.1,65.3,60.6,58.3,47.8,46.9,46.5,1.2,0.1,1.1,1.0,698.5,4.9
10:32:42,0,0,0,0,0,0,0,0,1.0,1.0,272.4,70.4,59.5,66.1,65.3,60.6,58.4,47.8,46.8,46.5,1.2,0.1,1.1,1.0,698.8,5.5
10:32:43,0,0,0,0,0,0,0,0,1.0,1.0,272.4,70.5,59.5,66.2,65.4,60.6,58.4,47.8,46.9,46.5,1.2,0.1,1.0,1.0,698.5,4.9
10:32:44,0,0,0,0,0,0,0,0,1.0,1.0,272.5,70.5,59.5,66.2,65.4,60.6,58.4,47.8,46.9,46.5,1.2,0.1,1.0,1.1,698.6,5.5
10:32:45,0,0,0,0,0,0,0,0,1.0,1.0,272.5,70.5,59.5,66.2,65.4,60.6,58.4,47.8,46.9,46.5,1.2,0.1,1.0,1.2,698.8,4.9
10:32:46,0,0,0,0,0,0,0,0,1.0,1.0,272.5,70.4,59.5,66.1,65.4,60.6,58.4,47.8,46.8,46.5,1.2,0.1,1.0,1.3,698.8,5.5
10:32:47,0,0,0,0,0,0,0,0,1.0,1.0,272.5,70.4,59.5,66.1,65.4,60.6,58.4,47.8,46.8,46.5,1.2,0.1,1.0,1.3,698.8,5.5
10:32:48,0,0,0,0,0,0,0,0,1.0,1.0,272.5,70.5,59.5,66.2,65.4,60.6,58.4,47.8,46.9,46.5,1.2,0.1,1.1,1.4,699.0,4.9
10:32:49,0,0,0,0,0,0,0,0,1.0,1.0,272.5,70.5,59.5,66.1,65.4,60.6,58.4,47.8,46.9,46.5,1.2,0.1,1.0,1.4,698.8,5.3
10:32:50,0,0,0,0,0,0,0,0,1.0,1.0,272.5,70.5,59.5,66.2,65.4,60.6,58.4,47.8,46.9,46.5,1.2,0.1,1.1,1.5,699.2,5.5
10:32:51,0,0,0,0,0,0,0,0,1.0,1.0,272.6,70.5,59.5,66.2,65.4,60.6,58.5,47.8,46.9,46.5,1.2,0.1,1.1,1.6,699.4,4.9
10:32:52,0,0,0,0,0,0,0,0,1.0,1.0,272.6,70.5,59.5,66.2,65.4,60.7,58.5,47.8,46.9,46.5,1.2,0.1,1.1,1.7,699.3,5.5
10:32:53,0,0,0,0,0,0,0,0,1.0,1.0,272.6,70.5,59.5,66.2,65.5,60.7,58.5,47.8,46.9,46.5,1.2,0.1,1.1,1.7,699.3,4.9
10:32:54,0,0,0,0,0,0,0,0,1.0,1.0,272.7,70.5,59.5,66.2,65.5,60.7,58.5,47.8,46.9,46.5,1.2,0.1,1.1,1.6,699.7,5.5
10:32:55,0,0,0,0,0,0,0,0,1.0,1.0,272.7,70.6,59.6,66.2,65.4,60.7,58.5,47.8,46.9,46.5,1.2,0.1,1.1,1.7,699.7,4.9
10:32:56,0,0,0,0,0,0,0,0,1.0,1.0,272.7,70.5,59.5,66.2,65.5,60.7,58.5,47.8,46.9,46.5,1.2,0.1,1.1,1.6,699.8,5.5
10:32:57,0,0,0,0,0,0,0,0,1.0,1.0,272.6,70.6,59.6,66.2,65.5,60.7,58.5,47.8,46.9,46.5,1.2,0.1,1.0,1.6,699.9,4.9
10:32:58,0,0,0,0,0,0,0,0,1.0,1.0,272.7,70.6,59.6,66.2,65.5,60.7,58.6,47.8,46.9,46.5,1.2,0.1,1.1,1.6,699.8,4.9
10:32:59,0,0,0,0,0,0,0,0,1.0,1.0,272.7,70.6,59.6,66.2,65.5,60.7,58.6,47.8,46.9,46.5,1.3,0.1,1.0,1.6,700.3,5.5
10:33:00,0,0,0,0,0,0,0,0,1.0,1.0,272.8,70.6,59.6,66.3,65.5,60.7,58.6,47.8,46.9,46.5,1.3,0.1,0.9,1.7,700.7,4.9
10:33:01,0,0,0,0,0,0,0,0,1.0,1.0,272.8,70.6,59.6,66.2,65.5,60.7,58.6,47.8,46.9,46.5,1.2,0.1,1.0,1.6,700.2,5.5
10:33:02,0,0,0,0,0,0,0,0,1.0,1.0,272.8,70.6,59.6,66.2,65.5,60.7,58.6,47.9,46.9,46.5,1.3,0.1,1.0,1.7,699.5,4.9
10:33:03,0,0,0,0,0,0,0,0,1.0,1.0,272.8,70.6,59.6,66.3,65.5,60.8,58.6,47.9,46.9,46.5,1.3,0.1,1.1,1.6,698.6,5.5
10:33:04,0,0,0,0,0,0,0,0,1.0,1.0,272.8,70.6,59.6,66.2,65.5,60.8,58.7,47.9,46.9,46.5,1.3,0.1,1.1,1.5,697.9,4.9
10:33:05,0,0,0,0,0,0,0,0,1.0,1.0,272.9,70.6,59.7,66.2,65.5,60.7,58.7,47.9,46.9,46.5,1.3,0.1,1.1,1.4,697.6,5.3
10:33:06,0,0,0,0,0,0,0,0,1.0,1.0,272.9,70.7,59.7,66.3,65.5,60.7,58.7,47.9,46.9,46.5,1.3,0.1,1.1,1.4,697.8,4.6
10:33:07,0,0,0,0,0,0,0,0,1.0,1.0,272.9,70.6,59.6,66.2,65.5,60.7,58.7,47.9,46.9,46.5,1.3,0.1,1.1,1.4,697.8,5.5
10:33:08,0,0,0,0,0,0,0,0,1.0,1.0,273.0,70.7,59.7,66.3,65.6,60.8,58.7,47.9,46.9,46.5,1.2,0.1,1.1,1.3,698.0,5.5
10:33:09,0,0,0,0,0,0,0,0,1.0,1.0,273.0,70.7,59.7,66.3,65.6,60.8,58.8,47.9,46.9,46.5,1.2,0.1,1.1,1.4,697.6,4.9
10:33:10,0,0,0,0,0,0,0,0,1.0,1.0,272.9,70.6,59.7,66.3,65.6,60.8,58.7,47.9,46.9,46.5,1.2,0.1,1.1,1.3,698.2,5.5
10:33:11,0,0,0,0,0,0,0,0,1.0,1.0,273.0,70.7,59.7,66.3,65.6,60.8,58.7,47.9,46.9,46.5,1.2,0.1,1.0,1.4,698.2,4.9
10:33:12,0,0,0,0,0,0,0,0,1.0,1.0,273.0,70.7,59.7,66.3,65.6,60.8,58.8,47.9,47.0,46.5,1.2,0.1,1.1,1.5,698.6,5.5
10:33:13,0,0,0,0,0,0,0,0,1.0,1.0,273.0,70.7,59.7,66.3,65.6,60.8,58.8,47.9,46.9,46.5,1.2,0.1,1.0,1.6,698.7,4.9
10:33:14,0,0,0,0,0,0,0,0,1.0,1.0,273.0,70.7,59.7,66.3,65.6,60.8,58.8,47.9,47.0,46.5,1.2,0.1,1.0,1.6,698.6,5.5
10:33:15,0,0,0,0,0,0,0,0,1.0,1.0,273.1,70.7,59.7,66.3,65.6,60.8,58.8,47.9,46.9,46.5,1.2,0.1,1.1,1.6,698.6,4.9
10:33:16,0,0,0,0,0,0,0,0,1.0,1.0,273.1,70.7,59.7,66.3,65.6,60.8,58.8,47.9,46.9,46.5,1.2,0.1,1.0,1.7,698.7,5.5
10:33:17,0,0,0,0,0,0,0,0,1.0,1.0,273.1,70.7,59.7,66.3,65.6,60.9,58.8,47.9,46.9,46.5,1.2,0.1,1.1,1.7,699.0,4.9
10:33:18,0,0,0,0,0,0,0,0,1.0,1.0,273.1,70.7,59.7,66.3,65.6,60.9,58.9,47.9,46.9,46.5,1.2,0.1,1.1,1.8,699.0,5.3
10:33:19,0,0,0,0,0,0,0,0,1.0,1.0,273.2,70.7,59.8,66.3,65.6,60.8,58.9,47.9,47.0,46.5,1.2,0.1,1.0,1.9,699.1,5.3
10:33:20,0,0,0,0,0,0,0,0,1.0,1.0,273.1,70.7,59.8,66.3,65.6,60.9,58.9,47.9,46.9,46.5,1.2,0.1,1.1,1.9,699.2,5.5
10:33:21,0,0,0,0,0,0,0,0,1.0,1.0,273.2,70.7,59.8,66.4,65.7,60.9,58.9,47.9,47.0,46.5,1.2,0.1,1.1,1.9,699.2,4.9
10:33:22,0,0,0,0,0,0,0,0,1.0,1.0,273.2,70.8,59.8,66.4,65.7,60.9,58.9,47.9,47.0,46.5,1.2,0.1,1.2,2.0,699.3,5.5
10:33:23,0,0,0,0,0,0,0,0,1.0,1.0,273.3,70.8,59.8,66.3,65.6,60.8,58.9,47.9,46.9,46.5,1.3,0.1,1.2,2.0,699.2,4.9
10:33:24,0,0,0,0,0,0,0,0,1.0,1.0,273.3,70.7,59.8,66.3,65.6,60.9,58.9,48.0,47.0,46.5,1.3,0.1,1.1,1.9,699.7,5.5
10:33:25,0,0,0,0,0,0,0,0,1.0,1.0,273.2,70.7,59.8,66.4,65.7,60.9,59.0,48.0,47.0,46.5,1.3,0.1,1.1,2.0,699.4,4.9
10:33:26,0,0,0,0,0,0,0,0,1.0,1.0,273.3,70.8,59.8,66.3,65.7,60.9,59.0,48.0,47.0,46.5,1.3,0.1,1.1,2.0,699.8,5.5
10:33:27,0,0,0,0,0,0,0,0,1.0,1.0,273.3,70.8,59.8,66.4,65.7,60.9,59.0,48.0,47.0,46.5,1.3,0.1,1.0,2.0,699.9,4.9
10:33:28,0,0,0,0,0,0,0,0,1.0,1.0,273.4,70.8,59.8,66.4,65.7,60.9,59.0,48.0,47.0,46.5,1.3,0.1,1.0,2.0,699.9,5.5
10:33:29,0,0,0,0,0,0,0,0,1.0,1.0,273.4,70.8,59.8,66.4,65.7,60.9,59.1,48.0,47.0,46.5,1.3,0.1,1.0,2.0,700.2,4.9
10:33:30,0,0,0,0,0,0,0,0,1.0,1.0,273.3,70.8,59.8,66.4,65.7,60.9,59.0,48.0,47.0,46.5,1.3,0.1,1.0,2.0,700.4,5.5
10:33:31,0,0,0,0,0,0,0,0,1.0,1.0,273.3,70.8,59.8,66.4,65.7,60.9,59.1,48.0,47.0,46.5,1.3,0.1,1.0,2.0,700.5,4.9
10:33:32,0,0,0,0,0,0,0,0,1.0,1.0,273.4,70.9,59.8,66.4,65.7,60.9,59.1,48.0,47.0,46.5,1.3,0.1,1.0,2.0,699.8,5.5
10:33:33,0,0,0,0,0,0,0,0,1.0,1.0,273.4,70.8,59.8,66.4,65.8,60.9,59.1,48.0,47.0,46.5,1.3,0.1,1.1,1.9,699.0,4.8
10:33:34,0,0,0,0,0,0,0,0,1.0,1.0,273.4,70.8,59.8,66.4,65.8,61.0,59.1,48.0,47.0,46.5,1.3,0.1,1.2,1.8,698.2,5.3
10:33:35,0,0,0,0,0,0,0,0,1.0,1.0,273.5,70.9,59.9,66.4,65.8,60.9,59.1,48.0,47.0,46.5,1.3,0.1,1.1,1.8,698.0,4.6
10:33:36,0,0,0,0,0,0,0,0,1.0,1.0,273.4,70.9,59.9,66.4,65.8,61.0,59.1,48.0,47.0,46.5,1.3,0.1,1.1,1.7,697.9,5.9
10:33:37,0,0,0,0,0,0,0,0,1.0,1.0,273.5,70.9,59.9,66.4,65.8,61.0,59.1,48.0,47.0,46.5,1.3,0.1,1.1,1.7,698.2,4.6
10:33:38,0,0,0,0,0,0,0,0,1.0,1.0,273.5,70.9,59.9,66.4,65.8,61.0,59.1,48.0,47.0,46.5,1.3,0.1,1.1,1.7,698.2,4.6
10:33:39,0,0,0,0,0,0,0,0,1.0,1.0,273.5,70.9,59.9,66.4,65.8,60.9,59.2,48.0,47.0,46.5,1.3,0.1,1.1,1.7,698.1,5.9
10:33:40,0,0,0,0,0,0,0,0,1.0,1.0,273.5,70.9,59.9,66.4,65.8,60.9,59.2,48.0,47.0,46.5,1.3,0.1,1.1,1.7,698.3,4.6
10:33:41,0,0,0,0,0,0,0,0,1.0,1.0,273.6,70.9,59.9,66.4,65.8,61.0,59.2,48.0,47.0,46.5,1.3,0.1,1.1,1.7,698.3,5.8
10:33:42,0,0,0,0,0,0,0,0,1.0,1.0,273.6,70.9,59.9,66.4,65.8,61.0,59.2,48.0,47.0,46.5,1.3,0.1,1.1,1.7,698.4,5.8
10:33:43,0,0,0,0,0,0,0,0,1.0,1.0,273.6,70.9,59.9,66.4,65.8,61.0,59.2,48.1,47.0,46.5,1.3,0.1,1.1,1.8,698.6,4.6
10:33:44,0,0,0,0,0,0,0,0,1.0,1.0,273.6,70.9,59.9,66.4,65.8,61.0,59.2,48.1,47.1,46.5,1.2,0.1,1.1,1.9,698.7,5.9
10:33:45,0,0,0,0,0,0,0,0,1.0,1.0,273.7,71.0,59.9,66.4,65.8,61.0,59.2,48.1,47.0,46.5,1.3,0.1,1.1,2.0,698.7,5.5
10:33:46,0,0,0,0,0,0,0,0,1.0,1.0,273.7,70.9,60.0,66.4,65.8,61.0,59.2,48.1,47.0,46.5,1.3,0.1,1.0,1.9,698.4,4.9
10:33:47,0,0,0,0,0,0,0,0,1.0,1.0,273.6,71.0,60.0,66.5,65.9,61.0,59.3,48.1,47.0,46.5,1.2,0.1,1.0,2.0,698.8,5.5
10:33:48,0,0,0,0,0,0,0,0,1.0,1.0,273.7,70.9,60.0,66.4,65.8,61.0,59.2,48.1,47.0,46.5,1.2,0.1,1.0,2.0,698.7,4.9
10:33:49,0,0,0,0,0,0,0,0,1.0,1.0,273.7,71.0,60.0,66.4,65.8,61.0,59.3,48.1,47.0,46.5,1.3,0.1,1.0,2.0,698.7,4.6
10:33:50,0,0,0,0,0,0,0,0,1.0,1.0,273.7,71.0,60.0,66.5,65.9,61.0,59.3,48.1,47.0,46.5,1.3,0.1,1.0,2.0,698.9,5.9
10:33:51,0,0,0,0,0,0,0,0,1.0,1.0,273.7,71.0,60.0,66.4,65.9,61.1,59.3,48.1,47.0,46.5,1.3,0.1,1.0,2.1,699.2,4.6
10:33:52,0,0,0,0,0,0,0,0,1.0,1.0,273.7,71.0,60.0,66.4,65.9,61.1,59.3,48.1,47.0,46.5,1.3,0.1,1.1,2.2,699.4,5.9
10:33:53,0,0,0,0,0,0,0,0,1.0,1.0,273.8,71.1,60.0,66.5,65.9,61.1,59.3,48.1,47.0,46.5,1.3,0.1,1.2,2.2,699.2,4.9
10:33:54,0,0,0,0,0,0,0,0,1.0,1.0,273.8,71.1,60.0,66.5,65.9,61.1,59.3,48.1,47.0,46.5,1.3,0.1,1.2,2.2,699.3,5.5
10:33:55,0,0,0,0,0,0,0,0,1.0,1.0,273.8,71.0,60.0,66.5,65.9,61.1,59.3,48.1,47.0,46.5,1.3,0.1,1.1,2.2,699.7,4.9
10:33:56,0,0,0,0,0,0,0,0,1.0,1.0,273.8,71.0,60.0,66.5,65.9,61.1,59.3,48.1,47.1,46.5,1.3,0.1,1.1,2.2,699.7,5.5
10:33:57,0,0,0,0,0,0,0,0,1.0,1.0,273.9,71.1,60.0,66.5,65.9,61.1,59.4,48.1,47.0,46.5,1.3,0.1,1.1,2.1,699.7,4.9
10:33:58,0,0,0,0,0,0,0,0,1.0,1.0,273.8,71.0,60.0,66.5,65.9,61.1,59.3,48.2,47.1,46.5,1.3,0.1,1.1,2.1,700.0,4.6
10:33:59,0,0,0,0,0,0,0,0,1.0,1.0,273.9,71.1,60.0,66.5,65.9,61.1,59.4,48.2,47.1,46.5,1.3,0.1,1.1,2.1,700.1,5.8
10:34:00,0,0,0,0,0,0,0,0,1.0,1.0,273.9,71.1,60.1,66.6,65.9,61.1,59.4,48.1,47.0,46.5,1.3,0.1,1.0,2.1,700.1,4.6
10:34:01,0,0,0,0,0,0,0,0,1.0,1.0,273.9,71.1,60.1,66.5,65.9,61.1,59.4,48.2,47.1,46.5,1.3,0.1,1.1,2.1,699.0,5.9
10:34:02,0,0,0,0,0,0,0,0,1.0,1.0,273.9,71.0,60.1,66.5,65.9,61.1,59.4,48.2,47.1,46.5,1.3,0.1,1.1,2.1,698.2,4.6
10:34:03,0,0,0,0,0,0,0,0,1.0,1.0,273.9,71.1,60.1,66.5,65.9,61.1,59.4,48.2,47.1,46.5,1.3,0.1,1.1,1.9,697.3,5.9
10:34:04,0,0,0,0,0,0,0,0,1.0,1.0,274.0,71.2,60.1,66.6,66.0,61.1,59.5,48.2,47.0,46.5,1.3,0.1,1.1,1.8,697.4,4.6
10:34:05,0,0,0,0,0,0,0,0,1.0,1.0,274.0,71.1,60.1,66.6,66.0,61.1,59.5,48.2,47.1,46.5,1.3,0.1,1.1,1.9,697.7,5.9
