Time,Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/all),Label (common/hard and soft),LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
10:19:50,0,0,0,0,0,0,0,0,1.0,1.0,345.817,47.083,36.964,41.929,41.982,36.764,37.295,25.785,25.237,24.42,0.627,0.262,-0.078,1.322,299.372,4.878
10:19:51,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.125,36.985,41.95,41.961,36.743,37.316,25.785,25.237,24.379,0.622,0.201,-0.08,1.301,299.067,5.464
10:19:52,0,0,0,0,0,0,0,0,1.0,1.0,345.794,47.083,36.985,41.971,42.003,36.764,37.295,25.826,25.237,24.42,0.613,0.176,-0.116,1.335,299.543,4.878
10:19:53,0,0,0,0,0,0,0,0,1.0,1.0,345.772,47.104,36.985,41.991,42.003,36.785,37.337,25.826,25.237,24.4,0.609,0.161,-0.147,1.337,299.471,5.464
10:19:54,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.168,37.007,41.991,41.982,36.743,37.337,25.847,25.258,24.42,0.605,0.15,-0.183,1.374,299.758,4.878
10:19:55,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.168,36.964,41.971,41.961,36.743,37.337,25.826,25.237,24.399,0.601,0.141,-0.168,1.34,299.839,4.545
10:19:56,0,0,0,0,0,0,0,0,1.0,1.0,345.794,47.083,36.964,41.95,41.982,36.785,37.316,25.826,25.237,24.441,0.606,0.131,-0.136,1.396,299.722,4.888
10:19:57,0,0,0,0,0,0,0,0,1.0,1.0,345.817,47.168,37.028,41.991,42.003,36.785,37.316,25.847,25.258,24.42,0.617,0.095,-0.165,1.408,299.92,4.888
10:19:58,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.146,36.985,41.95,41.982,36.743,37.316,25.826,25.258,24.42,0.635,0.098,-0.178,1.456,299.893,5.464
10:19:59,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.146,37.007,41.929,41.982,36.743,37.295,25.826,25.237,24.441,0.646,0.375,-0.184,1.471,299.848,4.878
10:20:00,0,0,0,0,0,0,0,0,1.0,1.0,345.886,47.168,37.028,41.991,42.003,36.743,37.295,25.847,25.258,24.441,0.649,0.845,-0.203,1.473,299.938,5.333
10:20:01,0,0,0,0,0,0,0,0,1.0,1.0,345.817,47.125,36.964,41.971,42.003,36.743,37.295,25.847,25.258,24.42,0.636,0.904,-0.133,1.497,300.234,4.558
10:20:02,0,0,0,0,0,0,0,0,1.0,1.0,345.817,47.168,37.028,41.971,42.024,36.806,37.295,25.868,25.258,24.462,0.625,0.716,-0.127,1.411,300.395,5.848
10:20:03,0,0,0,0,0,0,0,0,1.0,1.0,345.863,47.189,37.028,42.012,42.024,36.764,37.274,25.847,25.237,24.441,0.62,0.438,-0.127,1.522,300.0,4.554
10:20:04,0,0,0,0,0,0,0,0,1.0,1.0,345.863,47.146,37.007,41.95,42.003,36.785,37.295,25.868,25.258,24.462,0.617,0.247,-0.109,1.503,299.632,5.854
10:20:05,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.146,37.028,41.971,42.024,36.764,37.274,25.847,25.258,24.462,0.61,0.16,-0.02,1.521,299.695,4.558
10:20:06,0,0,0,0,0,0,0,0,1.0,1.0,345.794,47.146,37.028,42.033,42.045,36.785,37.274,25.847,25.237,24.483,0.606,0.148,0.039,1.543,299.704,4.873
10:20:07,0,0,0,0,0,0,0,0,1.0,1.0,345.909,47.21,37.028,42.033,42.024,36.764,37.295,25.868,25.258,24.504,0.631,0.134,0.017,1.538,299.48,5.464
10:20:08,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.168,37.007,41.971,42.003,36.743,37.253,25.889,25.258,24.525,0.671,0.122,0.036,1.586,299.48,4.878
10:20:09,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.146,37.028,41.991,42.024,36.806,37.253,25.889,25.279,24.504,0.673,0.114,-0.016,1.633,299.184,5.464
10:20:10,0,0,0,0,0,0,0,0,1.0,1.0,345.886,47.168,37.049,42.033,42.045,36.785,37.274,25.889,25.3,24.525,0.69,0.109,-0.053,1.635,299.076,4.878
10:20:11,0,0,0,0,0,0,0,0,1.0,1.0,345.909,47.21,37.049,41.991,42.045,36.785,37.253,25.889,25.3,24.567,0.697,0.105,-0.093,1.582,299.13,5.464
10:20:12,0,0,0,0,0,0,0,0,1.0,1.0,345.84,47.146,37.028,41.991,42.045,36.785,37.274,25.889,25.321,24.546,0.704,0.099,-0.081,1.63,299.417,4.798
10:20:13,0,0,0,0,0,0,0,0,1.0,1.0,345.863,47.168,37.028,42.033,42.066,36.806,37.253,25.889,25.321,24.587,0.709,0.094,-0.067,1.575,299.668,5.46
10:20:14,0,0,0,0,0,0,0,0,1.0,1.0,345.909,47.21,37.049,42.033,42.045,36.764,37.253,25.909,25.341,24.608,0.686,0.089,-0.058,1.624,299.489,4.873
10:20:15,0,0,0,0,0,0,0,0,1.0,1.0,345.886,47.189,37.028,42.012,42.045,36.785,37.253,25.93,25.321,24.629,0.698,0.084,-0.095,1.684,299.749,4.44
10:20:16,0,0,0,0,0,0,0,0,1.0,1.0,345.886,47.125,37.028,42.012,42.066,36.827,37.232,25.889,25.341,24.65,0.699,0.079,-0.132,1.67,299.848,5.469
10:20:17,0,0,0,0,0,0,0,0,1.0,1.0,345.932,47.21,37.049,42.012,42.066,36.785,37.232,25.93,25.341,24.65,0.698,0.077,-0.205,1.689,299.982,4.878
10:20:18,0,0,0,0,0,0,0,0,1.0,1.0,345.955,47.146,37.049,42.012,42.087,36.806,37.274,25.951,25.362,24.629,0.727,0.071,-0.13,1.823,300.305,4.878
10:20:19,0,0,0,0,0,0,0,0,1.0,1.0,345.909,47.168,37.028,41.991,42.066,36.764,37.232,25.951,25.341,24.671,2.046,0.069,-0.106,1.733,300.225,5.464
10:20:20,0,0,0,0,0,0,0,0,1.0,1.0,345.909,47.21,37.049,42.033,42.087,36.806,37.232,25.951,25.341,24.713,0.006,0.068,-0.081,1.785,300.144,4.878
10:20:21,0,0,0,0,0,0,0,0,1.0,1.0,345.978,47.231,37.07,42.012,42.087,36.785,37.211,25.951,25.341,24.734,0.005,0.068,-0.032,1.816,299.794,5.464
10:20:22,0,0,0,0,0,0,0,0,1.0,1.0,345.955,47.21,37.049,41.971,42.045,36.785,37.253,25.972,25.362,24.713,1.331,0.066,-0.069,1.8,299.103,4.873
10:20:23,0,0,0,0,0,0,0,0,1.0,1.0,345.886,47.125,37.049,41.991,42.066,36.806,37.232,25.951,25.341,24.754,0.015,0.059,-0.057,1.796,299.031,5.469
10:20:24,0,0,0,0,0,0,0,0,1.0,1.0,345.932,47.168,37.049,42.033,42.087,36.827,37.232,25.951,25.341,24.754,0.028,0.057,-0.051,1.826,299.103,4.878
10:20:25,0,0,0,0,0,0,0,0,1.0,1.0,346.001,47.252,37.07,42.075,42.108,36.785,37.232,25.972,25.362,24.754,0.698,0.055,-0.029,1.784,299.022,5.46
10:20:26,0,0,0,0,0,0,0,0,1.0,1.0,345.978,47.252,37.07,42.033,42.087,36.764,37.232,25.972,25.362,24.796,0.691,0.054,-0.049,1.853,298.852,4.873
10:20:27,0,0,0,0,0,0,0,0,1.0,1.0,345.909,47.146,37.049,42.012,42.087,36.827,37.232,25.972,25.341,24.817,0.694,0.051,-0.104,1.878,298.941,4.558
10:20:28,0,0,0,0,0,0,0,0,1.0,1.0,345.909,47.168,37.049,42.012,42.087,36.827,37.232,25.951,25.362,24.817,0.679,0.051,-0.133,1.909,298.681,5.854
10:20:29,0,0,0,0,0,0,0,0,1.0,1.0,345.863,47.168,37.049,42.012,42.087,36.827,37.232,25.951,25.383,24.817,0.669,0.05,-0.066,1.875,299.004,4.554
10:20:30,0,0,0,0,0,0,0,0,1.0,1.0,346.001,47.252,37.091,42.054,42.087,36.806,37.253,25.992,25.362,24.859,0.683,0.049,-0.047,1.876,299.256,4.878
10:20:31,0,0,0,0,0,0,0,0,1.0,1.0,346.001,47.252,37.091,42.054,42.087,36.806,37.253,25.992,25.362,24.859,0.683,0.049,-0.083,1.907,299.112,4.878
10:20:32,0,0,0,0,0,0,0,0,1.0,1.0,345.978,47.231,37.07,42.012,42.108,36.806,37.232,25.951,25.383,24.88,0.26,0.049,-0.129,1.85,299.372,4.878
10:20:33,0,0,0,0,0,0,0,0,1.0,1.0,345.955,47.21,37.091,42.054,42.129,36.806,37.253,25.972,25.383,24.88,0.004,0.048,-0.155,1.818,299.516,4.873
10:20:34,0,0,0,0,0,0,0,0,1.0,1.0,346.024,47.273,37.07,42.075,42.087,36.806,37.253,25.992,25.362,24.901,0.004,0.048,-0.172,1.849,299.471,4.873
10:20:35,0,0,0,0,0,0,0,0,1.0,1.0,346.024,47.273,37.091,42.054,42.108,36.806,37.253,25.972,25.383,24.921,0.681,0.047,-0.174,1.842,299.641,4.878
10:20:36,0,0,0,0,0,0,0,0,1.0,1.0,345.978,47.231,37.07,42.033,42.108,36.806,37.253,25.972,25.383,24.963,0.681,0.047,-0.107,1.867,299.731,4.878
10:20:37,0,0,0,0,0,0,0,0,1.0,1.0,345.978,47.21,37.113,42.075,42.129,36.827,37.253,25.972,25.362,24.942,0.649,0.045,-0.1,1.867,299.749,4.878
10:20:38,0,0,0,0,0,0,0,0,1.0,1.0,346.001,47.252,37.091,42.096,42.129,36.806,37.253,25.972,25.425,24.942,0.649,0.044,-0.138,1.986,299.623,4.554
10:20:39,0,0,0,0,0,0,0,0,1.0,1.0,346.024,47.273,37.07,42.054,42.087,36.806,37.274,25.992,25.362,24.963,0.639,0.044,-0.13,1.995,300.027,4.554
10:20:40,0,0,0,0,0,0,0,0,1.0,1.0,346.001,47.231,37.091,42.075,42.129,36.806,37.253,25.972,25.383,25.005,0.652,0.043,-0.119,2.06,299.857,5.854
10:20:41,0,0,0,0,0,0,0,0,1.0,1.0,345.978,47.231,37.113,42.075,42.15,36.827,37.253,25.992,25.404,25.026,0.67,0.044,-0.119,2.06,299.857,4.554
10:20:42,0,0,0,0,0,0,0,0,1.0,1.0,346.047,47.294,37.134,42.075,42.129,36.806,37.274,25.992,25.383,25.047,0.833,0.046,0.034,2.029,299.354,5.854
10:20:43,0,0,0,0,0,0,0,0,1.0,1.0,346.047,47.273,37.091,42.033,42.108,36.806,37.274,25.992,25.404,25.047,0.762,0.046,0.034,2.0,299.704,5.854
10:20:44,0,0,0,0,0,0,0,0,1.0,1.0,346.024,47.252,37.091,42.054,42.15,36.827,37.253,25.972,25.383,25.068,0.697,0.044,0.026,2.0,299.704,4.545
10:20:45,0,0,0,0,0,0,0,0,1.0,1.0,346.024,47.252,37.113,42.033,42.129,36.806,37.274,26.013,25.425,25.068,0.696,0.044,0.037,2.059,299.48,4.878
10:20:46,0,0,0,0,0,0,0,0,1.0,1.0,346.07,47.294,37.113,42.033,42.15,36.806,37.274,26.034,25.404,25.068,0.674,0.045,0.02,2.077,299.668,5.469
10:20:47,0,0,0,0,0,0,0,0,1.0,1.0,346.024,47.252,37.113,42.075,42.171,36.848,37.295,26.034,25.446,25.088,0.667,0.045,-0.02,2.029,299.803,4.878
10:20:48,0,0,0,0,0,0,0,0,1.0,1.0,346.092,47.315,37.113,42.075,42.15,36.827,37.274,26.055,25.425,25.109,0.663,0.045,-0.066,2.089,299.597,5.469
10:20:49,0,0,0,0,0,0,0,0,1.0,1.0,346.047,47.273,37.113,42.054,42.15,36.827,37.274,26.034,25.467,25.13,0.653,0.045,-0.114,2.124,299.588,4.878
10:20:50,0,0,0,0,0,0,0,0,1.0,1.0,346.001,47.252,37.134,42.075,42.171,36.848,37.295,26.055,25.467,25.13,0.657,0.044,-0.12,2.127,299.695,5.333
10:20:51,0,0,0,0,0,0,0,0,1.0,1.0,346.047,47.294,37.134,42.096,42.171,36.848,37.316,26.055,25.467,25.172,0.659,0.044,-0.115,2.097,299.731,4.558
10:20:52,0,0,0,0,0,0,0,0,1.0,1.0,346.115,47.294,37.113,42.054,42.171,36.827,37.295,26.034,25.446,25.193,0.705,0.046,-0.146,2.082,299.615,4.873
10:20:53,0,0,0,0,0,0,0,0,1.0,1.0,346.07,47.252,37.134,42.054,42.171,36.827,37.316,26.055,25.446,25.193,2.866,0.047,-0.19,2.14,299.713,5.464
10:20:54,0,0,0,0,0,0,0,0,1.0,1.0,346.115,47.315,37.134,42.054,42.15,36.827,37.316,26.055,25.467,25.214,0.004,0.047,-0.178,2.117,300.072,4.878
10:20:55,0,0,0,0,0,0,0,0,1.0,1.0,346.047,47.252,37.134,42.054,42.193,36.848,37.337,26.075,25.467,25.193,0.013,0.046,-0.176,2.14,300.099,5.464
10:20:56,0,0,0,0,0,0,0,0,1.0,1.0,346.092,47.315,37.155,42.096,42.193,36.891,37.337,26.075,25.467,25.214,0.438,0.047,-0.182,2.142,299.875,4.878
10:20:57,0,0,0,0,0,0,0,0,1.0,1.0,346.092,47.315,37.1445,42.1065,42.193,36.8695,37.337,26.065,25.4565,25.214,0.526,0.0495,-0.1134999999999999,2.125,299.5205,4.716
10:20:58,0,0,0,0,0,0,0,0,1.0,1.0,346.092,47.315,37.134,42.117,42.193,36.848,37.337,26.055,25.446,25.214,0.614,0.052,-0.045,2.108,299.166,4.554
10:20:59,0,0,0,0,0,0,0,0,1.0,1.0,346.07,47.273,37.134,42.075,42.171,36.869,37.358,26.055,25.446,25.256,0.616,0.055,0.003,2.193,298.933,4.554
10:21:00,0,0,0,0,0,0,0,0,1.0,1.0,346.07,47.2835,37.1445,42.096,42.182,36.8585,37.358,26.055,25.4565,25.256,0.6275,0.056,-0.0094999999999999,2.1995,298.9325,4.716
10:21:01,0,0,0,0,0,0,0,0,1.0,1.0,346.07,47.294,37.155,42.117,42.193,36.848,37.358,26.055,25.467,25.256,0.639,0.057,-0.022,2.206,298.932,4.878
10:21:02,0,0,0,0,0,0,0,0,1.0,1.0,346.161,47.358,37.155,42.075,42.171,36.848,37.379,26.075,25.488,25.256,0.646,0.059,-0.051,2.202,299.139,5.464
10:21:03,0,0,0,0,0,0,0,0,1.0,1.0,346.07,47.252,37.155,42.075,42.171,36.806,37.358,26.075,25.467,25.256,0.715,0.062,-0.06,2.154,299.148,4.878
10:21:04,0,0,0,0,0,0,0,0,1.0,1.0,346.07,47.294,37.134,42.096,42.214,36.891,37.379,26.075,25.488,25.276,0.719,0.068,-0.1,2.178,299.247,5.455
10:21:05,0,0,0,0,0,0,0,0,1.0,1.0,346.161,47.337,37.155,42.117,42.214,36.848,37.379,26.075,25.467,25.276,0.682,0.072,-0.076,2.145,299.812,4.888
10:21:06,0,0,0,0,0,0,0,0,1.0,1.0,346.184,47.358,37.155,42.117,42.193,36.848,37.379,26.075,25.467,25.297,0.678,0.079,-0.121,2.157,299.866,4.888
10:21:07,0,0,0,0,0,0,0,0,1.0,1.0,346.092,47.273,37.155,42.075,42.193,36.869,37.379,26.075,25.53,25.318,0.656,0.085,-0.017,2.16,299.973,5.464
10:21:08,0,0,0,0,0,0,0,0,1.0,1.0,346.115,47.337,37.176,42.117,42.214,36.869,37.379,26.096,25.509,25.339,0.649,0.089,-0.093,2.19,299.821,4.878
10:21:09,0,0,0,0,0,0,0,0,1.0,1.0,346.161,47.379,37.155,42.117,42.214,36.869,37.4,26.055,25.488,25.381,0.584,0.091,-0.13,2.129,299.785,4.878
10:21:10,0,0,0,0,0,0,0,0,1.0,1.0,346.184,47.315,37.197,42.075,42.171,36.848,37.379,26.096,25.55,25.381,0.594,0.094,-0.147,2.152,299.848,5.469
10:21:11,0,0,0,0,0,0,0,0,1.0,1.0,346.115,47.315,37.155,42.117,42.235,36.912,37.379,26.075,25.53,25.381,0.603,0.095,-0.132,2.164,300.108,4.873
10:21:12,0,0,0,0,0,0,0,0,1.0,1.0,346.138,47.315,37.176,42.138,42.214,36.912,37.421,26.096,25.55,25.381,0.605,0.096,-0.085,2.191,300.198,4.554
10:21:13,0,0,0,0,0,0,0,0,1.0,1.0,346.207,47.4,37.176,42.138,42.214,36.848,37.421,26.075,25.55,25.402,0.615,0.097,-0.079,2.214,300.189,5.854
10:21:14,0,0,0,0,0,0,0,0,1.0,1.0,346.138,47.315,37.197,42.117,42.193,36.848,37.442,26.096,25.53,25.402,0.617,0.1,-0.03,2.144,299.668,4.558
10:21:15,0,0,0,0,0,0,0,0,1.0,1.0,346.184,47.337,37.176,42.117,42.214,36.869,37.463,26.096,25.571,25.402,0.65,0.098,-0.022,2.096,299.372,4.873
10:21:16,0,0,0,0,0,0,0,0,1.0,1.0,346.161,47.358,37.176,42.138,42.235,36.869,37.442,26.075,25.53,25.423,0.61,0.098,0.023,2.133,298.78,5.464
10:21:17,0,0,0,0,0,0,0,0,1.0,1.0,346.184,47.4,37.218,42.138,42.235,36.848,37.484,26.096,25.571,25.402,0.643,0.094,0.044,2.183,298.879,4.96
10:21:18,0,0,0,0,0,0,0,0,1.0,1.0,346.184,47.358,37.197,42.075,42.214,36.869,37.442,26.117,25.55,25.402,0.647,0.097,0.047,2.235,298.87,5.479
10:21:19,0,0,0,0,0,0,0,0,1.0,1.0,346.138,47.337,37.197,42.138,42.256,36.912,37.463,26.117,25.571,25.381,0.653,0.103,0.012,2.263,298.681,4.878
10:21:20,0,0,0,0,0,0,0,0,1.0,1.0,346.138,47.379,37.218,42.138,42.256,36.912,37.484,26.117,25.571,25.402,0.667,0.098,-0.043,2.214,298.861,4.545
10:21:21,0,0,0,0,0,0,0,0,1.0,1.0,346.253,47.379,37.218,42.117,42.235,36.869,37.484,26.117,25.592,25.423,0.659,0.1,-0.087,2.209,298.735,4.888
10:21:22,0,0,0,0,0,0,0,0,1.0,1.0,346.23,47.4,37.197,42.096,42.214,36.891,37.463,26.117,25.571,25.423,0.681,0.106,-0.101,2.22,298.807,5.464
10:21:23,0,0,0,0,0,0,0,0,1.0,1.0,346.184,47.337,37.24,42.138,42.277,36.912,37.484,26.117,25.592,25.423,0.7,0.101,-0.113,2.209,298.834,4.878
10:21:24,0,0,0,0,0,0,0,0,1.0,1.0,346.253,47.421,37.218,42.159,42.256,36.912,37.526,26.096,25.571,25.443,0.702,0.097,-0.066,2.214,299.345,5.464
10:21:25,0,0,0,0,0,0,0,0,1.0,1.0,346.23,47.358,37.218,42.117,42.256,36.891,37.505,26.137,25.571,25.443,2.526,0.122,-0.075,2.19,299.426,4.878
10:21:26,0,0,0,0,0,0,0,0,1.0,1.0,346.23,47.379,37.218,42.117,42.256,36.891,37.505,26.137,25.613,25.402,0.004,0.468,-0.111,2.225,299.273,4.873
10:21:27,0,0,0,0,0,0,0,0,1.0,1.0,346.23,47.379,37.197,42.096,42.256,36.869,37.547,26.137,25.613,25.36,0.041,0.412,-0.095,2.198,299.668,5.469
10:21:28,0,0,0,0,0,0,0,0,1.0,1.0,346.184,47.337,37.24,42.159,42.298,36.933,37.568,26.117,25.613,25.297,0.552,0.357,-0.146,2.228,299.516,4.883
10:21:29,0,0,0,0,0,0,0,0,1.0,1.0,346.253,47.4,37.218,42.18,42.298,36.933,37.547,26.137,25.634,25.276,0.605,0.265,-0.155,2.231,299.498,4.554
10:21:30,0,0,0,0,0,0,0,0,1.0,1.0,346.299,47.421,37.24,42.138,42.256,36.891,37.547,26.137,25.634,25.214,0.609,0.195,-0.142,2.23,299.704,5.848
10:21:31,0,0,0,0,0,0,0,0,1.0,1.0,346.207,47.379,37.218,42.138,42.235,36.912,37.589,26.158,25.655,25.151,0.61,0.168,-0.136,2.245,300.045,5.848
10:21:32,0,0,0,0,0,0,0,0,1.0,1.0,346.207,47.358,37.218,42.159,42.319,36.954,37.568,26.137,25.655,25.109,0.623,0.14,-0.123,2.228,300.054,4.554
10:21:33,0,0,0,0,0,0,0,0,1.0,1.0,346.253,47.4,37.261,42.201,42.319,36.933,37.589,26.179,25.634,25.068,0.64,0.138,-0.107,2.279,298.888,4.878
10:21:34,0,0,0,0,0,0,0,0,1.0,1.0,346.322,47.421,37.24,42.159,42.277,36.912,37.589,26.158,25.634,25.047,0.685,1.091,-0.129,2.34,298.941,5.464
10:21:35,0,0,0,0,0,0,0,0,1.0,1.0,346.322,47.4,37.24,42.117,42.277,36.933,37.61,26.158,25.655,25.005,0.682,0.928,-0.073,2.273,298.592,4.878
